"AA","Int","Probibility","P_value","delabel"
"EK","I4","0.0429832675159236","0.00136911760740017","EK"
"EK","I5","-0.00394524358974359","0.22173841225611",NA
"EK","I6","0.0149609556962025","0.119374949953367",NA
"EL","I2_P","0","0.366849446280793",NA
"EL","I3_P","0","0.368910398226179",NA
"EL","I2_A","-0.0158430522875817","0.101541919279016",NA
"EL","I3_A","-0.0093071045751634","0.182295729099312",NA
"EL","I1","-0.00654143949044587","0.132826495415314",NA
"EL","I4","-0.00654143949044587","0.132826495415314",NA
"EL","I5","0.105826128205128","4.9771726415689e-10","EL"
"EL","I6","0.0345830253164557","0.0258393805514602","EL"
"EM","I2_P","0","0.366849446280793",NA
"EM","I3_P","0","0.368910398226179",NA
"EM","I2_A","-0.003753","0.306826434143391",NA
"EM","I3_A","-0.003753","0.306826434143391",NA
"EM","I1","0.00523285350318471","0.201803991742456",NA
"EM","I4","0.00523285350318471","0.201803991742456",NA
"EM","I5","-0.003753","0.305343622898658",NA
"EM","I6","-0.003753","0.311593148602419",NA
"EN","I2_P","0","0.366849446280793",NA
"EN","I3_P","0","0.368910398226179",NA
"EN","I2_A","-0.0042673","0.306826434143391",NA
"EN","I3_A","-0.0042673","0.306826434143391",NA
"EN","I1","0.00420425350318471","0.201803991742456",NA
"EN","I4","0.00420425350318471","0.201803991742456",NA
"EN","I5","-0.0042673","0.305343622898658",NA
"EN","I6","0.0463656113924051","2.27218114206951e-05","EN"
"EP","I2_P","0","0.366849446280793",NA
"EP","I3_P","0","0.368910398226179",NA
"EP","I2_A","-0.00051708","0.306826434143391",NA
"EP","I3_A","-0.00051708","0.306826434143391",NA
"EP","I1","-0.00103416","0.33228610889228",NA
"EP","I4","-0.00103416","0.33228610889228",NA
"EP","I5","-0.00051708","0.305343622898658",NA
"EP","I6","-0.00051708","0.311593148602419",NA
"EQ","I2_P","0","0.366849446280793",NA
"EQ","I3_P","0","0.368910398226179",NA
"EQ","I2_A","-0.0107447","0.0932808410514669",NA
"EQ","I3_A","-0.0107447","0.0932808410514669",NA
"EQ","I1","0.0613131477707006","2.44310044085216e-05","EQ"
"EQ","I4","0.0613131477707006","2.44310044085216e-05","EQ"
"EQ","I5","-0.00433444358974359","0.22173841225611",NA
"EQ","I6","-0.0107447","0.0962521898820062",NA
"ER","I2_P","0","0.366849446280793",NA
"ER","I3_P","0","0.368910398226179",NA
"ER","I2_A","-0.0099663","0.0932808410514669",NA
"ER","I3_A","-0.0099663","0.0932808410514669",NA
"ER","I1","0.00554510700636943","0.184069580985515",NA
"ER","I4","0.00554510700636943","0.184069580985515",NA
"ER","I5","-0.0099663","0.0923910051067115",NA
"ER","I6","0.0216792696202532","0.0548768426651362",NA
"ES","I2_P","0","0.366849446280793",NA
"ES","I3_P","0","0.368910398226179",NA
"ES","I2_A","-0.0071168","0.306826434143391",NA
"ES","I3_A","-0.0071168","0.306826434143391",NA
"ES","I1","0.00487468025477707","0.197824534496218",NA
"ES","I4","0.00487468025477707","0.197824534496218",NA
"ES","I5","-0.0071168","0.305343622898658",NA
"ES","I6","-0.000787686075949368","0.364679388734674",NA
"ET","I2_P","0","0.366849446280793",NA
"ET","I3_P","0","0.368910398226179",NA
"ET","I2_A","-0.0040171","0.306826434143391",NA
"ET","I3_A","-0.0040171","0.306826434143391",NA
"ET","I1","0.0238129337579618","0.004290000262417","ET"
"ET","I4","0.0238129337579618","0.004290000262417","ET"
"ET","I5","0.00880341282051282","0.215115925694543",NA
"ET","I6","0.00231201392405063","0.364679388734674",NA
"EV","I2_P","0","0.366849446280793",NA
"EV","I3_P","0","0.368910398226179",NA
"EV","I2_A","-0.0062133","0.306826434143391",NA
"EV","I3_A","0.0068585954248366","0.214396837703212",NA
"EV","I1","-0.0124266","0.109557674411467",NA
"EV","I4","-0.0124266","0.109557674411467",NA
"EV","I5","0.00019695641025641","0.363615306657901",NA
"EV","I6","0.0254322696202532","0.00534898731428425","EV"
"EW","I2_P","0","0.366849446280793",NA
"EW","I3_P","0","0.368910398226179",NA
"EW","I2_A","-0.00051708","0.306826434143391",NA
"EW","I3_A","-0.00051708","0.306826434143391",NA
"EW","I1","-0.00103416","0.33228610889228",NA
"EW","I4","-0.00103416","0.33228610889228",NA
"EW","I5","-0.00051708","0.305343622898658",NA
"EW","I6","-0.00051708","0.311593148602419",NA
"EY","I2_P","0","0.366849446280793",NA
"EY","I3_P","0","0.368910398226179",NA
"EY","I2_A","-0.0020711","0.306826434143391",NA
"EY","I3_A","-0.0020711","0.306826434143391",NA
"EY","I1","-0.0041422","0.33228610889228",NA
"EY","I4","-0.0041422","0.33228610889228",NA
"EY","I5","-0.0020711","0.305343622898658",NA
"EY","I6","-0.0020711","0.311593148602419",NA
"FA","I2_P","0","0.366849446280793",NA
"FA","I3_P","0","0.368910398226179",NA
"FA","I2_A","0.0040881177124183","0.363910421891001",NA
"FA","I3_A","0.0040881177124183","0.363910421891001",NA
"FA","I1","0","0.33228610889228",NA
"FA","I4","0","0.33228610889228",NA
"FA","I5","-0.00244783","0.305343622898658",NA
"FA","I6","-0.00244783","0.311593148602419",NA
"FC","I2_P","0","0.366849446280793",NA
"FC","I3_P","0","0.368910398226179",NA
"FC","I2_A","-0.000215305","0.306826434143391",NA
"FC","I3_A","-0.000215305","0.306826434143391",NA
"FC","I1","0","0.33228610889228",NA
"FC","I4","0","0.33228610889228",NA
"FC","I5","-0.000215305","0.305343622898658",NA
"FC","I6","-0.000215305","0.311593148602419",NA
"FD","I2_P","0","0.366849446280793",NA
"FD","I3_P","0","0.368910398226179",NA
"FD","I2_A","-0.00131784","0.306826434143391",NA
"FD","I3_A","-0.00131784","0.306826434143391",NA
"FD","I1","0","0.33228610889228",NA
"FD","I4","0","0.33228610889228",NA
"FD","I5","-0.00131784","0.305343622898658",NA
"FD","I6","-0.00131784","0.311593148602419",NA
"FE","I2_P","0","0.366849446280793",NA
"FE","I3_P","0","0.368910398226179",NA
"FE","I2_A","-0.0040171","0.306826434143391",NA
"FE","I3_A","-0.0040171","0.306826434143391",NA
"FE","I1","0","0.33228610889228",NA
"FE","I4","0","0.33228610889228",NA
"FE","I5","-0.0040171","0.305343622898658",NA
"FE","I6","-0.0040171","0.311593148602419",NA
"FF","I2_P","-0.000967039106145252","0.177968216235194",NA
"FF","I3_P","-0.000810112359550561","0.177968216235174",NA
"FF","I2_A","0.0057007377124183","0.363910421891001",NA
"FF","I3_A","0.0057007377124183","0.363910421891001",NA
"FF","I1","-0.00083521","0.33228610889228",NA
"FF","I4","-0.00083521","0.33228610889228",NA
"FF","I5","-0.00083521","0.305343622898658",NA
"FF","I6","0.00549390392405063","0.364679388734674",NA
"FG","I2_P","0","0.366849446280793",NA
"FG","I3_P","0","0.368910398226179",NA
"FG","I2_A","-0.00045662","0.306826434143391",NA
"FG","I3_A","-0.00045662","0.306826434143391",NA
"FG","I1","-0.00091324","0.33228610889228",NA
"FG","I4","-0.00091324","0.33228610889228",NA
"FG","I5","-0.00045662","0.305343622898658",NA
"FG","I6","-0.00045662","0.311593148602419",NA
"FH","I2_P","0","0.366849446280793",NA
"FH","I3_P","0","0.368910398226179",NA
"FH","I2_A","-0.00067337","0.306826434143391",NA
"FH","I3_A","-0.00067337","0.306826434143391",NA
"FH","I1","0.00502268675159236","0.367386754197858",NA
"FH","I4","0.00502268675159236","0.367386754197858",NA
"FH","I5","-0.00067337","0.305343622898658",NA
"FH","I6","-0.00067337","0.311593148602419",NA
"FI","I2_P","0","0.366849446280793",NA
"FI","I3_P","0","0.368910398226179",NA
"FI","I2_A","0.0046256577124183","0.363910421891001",NA
"FI","I3_A","-0.00191029","0.306826434143391",NA
"FI","I1","-0.00382058","0.33228610889228",NA
"FI","I4","-0.00382058","0.33228610889228",NA
"FI","I5","-0.00191029","0.305343622898658",NA
"FI","I6","0.00441882392405063","0.364679388734674",NA
"FK","I2_P","0","0.366849446280793",NA
"FK","I3_P","0","0.368910398226179",NA
"FK","I2_A","-0.00215305","0.306826434143391",NA
"FK","I3_A","-0.00215305","0.306826434143391",NA
"FK","I1","0.00206332675159236","0.367386754197858",NA
"FK","I4","0.00206332675159236","0.367386754197858",NA
"FK","I5","-0.00215305","0.305343622898658",NA
"FK","I6","-0.00215305","0.311593148602419",NA
"FL","I2_P","0","0.366849446280793",NA
"FL","I3_P","0","0.368910398226179",NA
"FL","I2_A","0.0018830477124183","0.363910421891001",NA
"FL","I3_A","0.0018830477124183","0.363910421891001",NA
"FL","I1","-0.0093058","0.33228610889228",NA
"FL","I4","-0.0093058","0.33228610889228",NA
"FL","I5","-0.0046529","0.305343622898658",NA
"FL","I6","0.00167621392405063","0.364679388734674",NA
"FM","I2_P","0","0.366849446280793",NA
"FM","I3_P","0","0.368910398226179",NA
"FM","I2_A","-0.0007803","0.306826434143391",NA
"FM","I3_A","-0.0007803","0.306826434143391",NA
"FM","I1","-0.0015606","0.33228610889228",NA
"FM","I4","-0.0015606","0.33228610889228",NA
"FM","I5","-0.0007803","0.305343622898658",NA
"FM","I6","-0.0007803","0.311593148602419",NA
"FN","I2_P","0","0.366849446280793",NA
"FN","I3_P","0","0.368910398226179",NA
"FN","I2_A","-0.00088723","0.306826434143391",NA
"FN","I3_A","-0.00088723","0.306826434143391",NA
"FN","I1","-0.00177446","0.33228610889228",NA
"FN","I4","-0.00177446","0.33228610889228",NA
"FN","I5","-0.00088723","0.305343622898658",NA
"FN","I6","-0.00088723","0.311593148602419",NA
"FP","I2_P","0","0.366849446280793",NA
"FP","I3_P","0","0.368910398226179",NA
"FP","I2_A","-0.000107508","0.306826434143391",NA
"FP","I3_A","-0.000107508","0.306826434143391",NA
"FP","I1","-0.000215016","0.33228610889228",NA
"FP","I4","-0.000215016","0.33228610889228",NA
"FP","I5","-0.000107508","0.305343622898658",NA
"FP","I6","-0.000107508","0.311593148602419",NA
"FQ","I2_P","0","0.366849446280793",NA
"FQ","I3_P","0","0.368910398226179",NA
"FQ","I2_A","-0.00223397","0.306826434143391",NA
"FQ","I3_A","-0.00223397","0.306826434143391",NA
"FQ","I1","0.00190148675159236","0.367386754197858",NA
"FQ","I4","0.00190148675159236","0.367386754197858",NA
"FQ","I5","-0.00223397","0.305343622898658",NA
"FQ","I6","-0.00223397","0.311593148602419",NA
"FR","I2_P","0","0.366849446280793",NA
"FR","I3_P","0","0.368910398226179",NA
"FR","I2_A","-0.00207213","0.306826434143391",NA
"FR","I3_A","-0.00207213","0.306826434143391",NA
"FR","I1","0.00222516675159236","0.367386754197858",NA
"FR","I4","0.00222516675159236","0.367386754197858",NA
"FR","I5","-0.00207213","0.305343622898658",NA
"FR","I6","-0.00207213","0.311593148602419",NA
"FS","I2_P","0","0.366849446280793",NA
"FS","I3_P","0","0.368910398226179",NA
"FS","I2_A","-0.00147968","0.306826434143391",NA
"FS","I3_A","-0.00147968","0.306826434143391",NA
"FS","I1","-0.00295936","0.33228610889228",NA
"FS","I4","-0.00295936","0.33228610889228",NA
"FS","I5","-0.00147968","0.305343622898658",NA
"FS","I6","0.00484943392405063","0.364679388734674",NA
"FT","I2_P","0","0.366849446280793",NA
"FT","I3_P","0","0.368910398226179",NA
"FT","I2_A","-0.00083521","0.306826434143391",NA
"FT","I3_A","-0.00083521","0.306826434143391",NA
"FT","I1","0.00469900675159236","0.367386754197858",NA
"FT","I4","0.00469900675159236","0.367386754197858",NA
"FT","I5","-0.00083521","0.305343622898658",NA
"FT","I6","-0.00083521","0.311593148602419",NA
"FV","I2_P","0","0.366849446280793",NA
"FV","I3_P","0","0.368910398226179",NA
"FV","I2_A","0.0052441177124183","0.363910421891001",NA
"FV","I3_A","-0.00129183","0.306826434143391",NA
"FV","I1","-0.00258366","0.33228610889228",NA
"FV","I4","-0.00258366","0.33228610889228",NA
"FV","I5","-0.00129183","0.305343622898658",NA
"FV","I6","0.00503728392405063","0.364679388734674",NA
"FW","I2_P","0","0.366849446280793",NA
"FW","I3_P","0","0.368910398226179",NA
"FW","I2_A","-0.000107508","0.306826434143391",NA
"FW","I3_A","-0.000107508","0.306826434143391",NA
"FW","I1","-0.000215016","0.33228610889228",NA
"FW","I4","-0.000215016","0.33228610889228",NA
"FW","I5","-0.000107508","0.305343622898658",NA
"FW","I6","-0.000107508","0.311593148602419",NA
"FY","I2_P","0","0.366849446280793",NA
"FY","I3_P","0","0.368910398226179",NA
"FY","I2_A","-0.00043061","0.306826434143391",NA
"FY","I3_A","0.0061053377124183","0.363910421891001",NA
"FY","I1","-0.00086122","0.33228610889228",NA
"FY","I4","-0.00086122","0.33228610889228",NA
"FY","I5","0.00597964641025641","0.363615306657901",NA
"FY","I6","-0.00043061","0.311593148602419",NA
"GA","I2_P","0","0.366849446280793",NA
"GA","I3_P","0","0.368910398226179",NA
"GA","I2_A","-0.00133826","0.306826434143391",NA
"GA","I3_A","-0.00133826","0.306826434143391",NA
"GA","I1","0","0.33228610889228",NA
"GA","I4","0","0.33228610889228",NA
"GA","I5","-0.00133826","0.305343622898658",NA
"GA","I6","-0.00133826","0.311593148602419",NA
"GC","I2_P","0","0.366849446280793",NA
"GC","I3_P","0","0.368910398226179",NA
"GC","I2_A","-0.00011771","0.306826434143391",NA
"GC","I3_A","-0.00011771","0.306826434143391",NA
"GC","I1","0","0.33228610889228",NA
"GC","I4","0","0.33228610889228",NA
"GC","I5","-0.00011771","0.305343622898658",NA
"GC","I6","-0.00011771","0.311593148602419",NA
"GD","I2_P","0","0.366849446280793",NA
"GD","I3_P","0","0.368910398226179",NA
"GD","I2_A","-0.00072048","0.306826434143391",NA
"GD","I3_A","-0.00072048","0.306826434143391",NA
"GD","I1","0","0.33228610889228",NA
"GD","I4","0","0.33228610889228",NA
"GD","I5","-0.00072048","0.305343622898658",NA
"GD","I6","-0.00072048","0.311593148602419",NA
"GE","I2_P","0","0.366849446280793",NA
"GE","I3_P","0","0.368910398226179",NA
"GE","I2_A","-0.0021962","0.306826434143391",NA
"GE","I3_A","-0.0021962","0.306826434143391",NA
"GE","I1","0","0.33228610889228",NA
"GE","I4","0","0.33228610889228",NA
"GE","I5","-0.0021962","0.305343622898658",NA
"GE","I6","-0.0021962","0.311593148602419",NA
"GF","I2_P","0","0.366849446280793",NA
"GF","I3_P","0","0.368910398226179",NA
"GF","I2_A","-0.00045662","0.306826434143391",NA
"GF","I3_A","-0.00045662","0.306826434143391",NA
"GF","I1","0","0.33228610889228",NA
"GF","I4","0","0.33228610889228",NA
"GF","I5","-0.00045662","0.305343622898658",NA
"GF","I6","-0.00045662","0.311593148602419",NA
"GG","I2_P","-0.0158","0.0485372306301632",NA
"GG","I3_P","-0.0158","0.0493645697886293",NA
"GG","I2_A","-0.00024964","0.306826434143391",NA
"GG","I3_A","-0.00024964","0.306826434143391",NA
"GG","I1","-0.00024964","0.33228610889228",NA
"GG","I4","-0.00024964","0.33228610889228",NA
"GG","I5","-0.00024964","0.305343622898658",NA
"GG","I6","-0.00024964","0.311593148602419",NA
"GH","I2_P","0","0.366849446280793",NA
"GH","I3_P","0","0.368910398226179",NA
"GH","I2_A","-0.00036814","0.306826434143391",NA
"GH","I3_A","-0.00036814","0.306826434143391",NA
"GH","I1","-0.00073628","0.33228610889228",NA
"GH","I4","-0.00073628","0.33228610889228",NA
"GH","I5","-0.00036814","0.305343622898658",NA
"GH","I6","-0.00036814","0.311593148602419",NA
"GI","I2_P","0","0.366849446280793",NA
"GI","I3_P","0","0.368910398226179",NA
"GI","I2_A","-0.00104438","0.306826434143391",NA
"GI","I3_A","-0.00104438","0.306826434143391",NA
"GI","I1","-0.00208876","0.33228610889228",NA
"GI","I4","-0.00208876","0.33228610889228",NA
"GI","I5","0.00536587641025641","0.363615306657901",NA
"GI","I6","-0.00104438","0.311593148602419",NA
"GK","I2_P","0","0.366849446280793",NA
"GK","I3_P","0","0.368910398226179",NA
"GK","I2_A","-0.0011771","0.306826434143391",NA
"GK","I3_A","-0.0011771","0.306826434143391",NA
"GK","I1","-0.0023542","0.33228610889228",NA
"GK","I4","-0.0023542","0.33228610889228",NA
"GK","I5","-0.0011771","0.305343622898658",NA
"GK","I6","-0.0011771","0.311593148602419",NA
"GL","I2_P","0","0.366849446280793",NA
"GL","I3_P","0","0.368910398226179",NA
"GL","I2_A","-0.0025438","0.306826434143391",NA
"GL","I3_A","-0.0025438","0.306826434143391",NA
"GL","I1","0.00765125350318471","0.201803991742456",NA
"GL","I4","0.00765125350318471","0.201803991742456",NA
"GL","I5","0.00386645641025641","0.363615306657901",NA
"GL","I6","-0.0025438","0.311593148602419",NA
"GM","I2_P","0","0.366849446280793",NA
"GM","I3_P","0","0.368910398226179",NA
"GM","I2_A","-0.0004266","0.306826434143391",NA
"GM","I3_A","-0.0004266","0.306826434143391",NA
"GM","I1","-0.0008532","0.33228610889228",NA
"GM","I4","-0.0008532","0.33228610889228",NA
"GM","I5","-0.0004266","0.305343622898658",NA
"GM","I6","-0.0004266","0.311593148602419",NA
"GN","I2_P","0","0.366849446280793",NA
"GN","I3_P","0","0.368910398226179",NA
"GN","I2_A","-0.00048506","0.306826434143391",NA
"GN","I3_A","-0.00048506","0.306826434143391",NA
"GN","I1","-0.00097012","0.33228610889228",NA
"GN","I4","-0.00097012","0.33228610889228",NA
"GN","I5","-0.00048506","0.305343622898658",NA
"GN","I6","-0.00048506","0.311593148602419",NA
"GP","I2_P","0","0.366849446280793",NA
"GP","I3_P","0","0.368910398226179",NA
"GP","I2_A","-5.8776e-05","0.306826434143391",NA
"GP","I3_A","-5.8776e-05","0.306826434143391",NA
"GP","I1","-0.000117552","0.33228610889228",NA
"GP","I4","-0.000117552","0.33228610889228",NA
"GP","I5","-5.8776e-05","0.305343622898658",NA
"GP","I6","-5.8776e-05","0.311593148602419",NA
"GQ","I2_P","0","0.366849446280793",NA
"GQ","I3_P","0","0.368910398226179",NA
"GQ","I2_A","-0.00122134","0.306826434143391",NA
"GQ","I3_A","-0.00122134","0.306826434143391",NA
"GQ","I1","-0.00244268","0.33228610889228",NA
"GQ","I4","-0.00244268","0.33228610889228",NA
"GQ","I5","-0.00122134","0.305343622898658",NA
"GQ","I6","-0.00122134","0.311593148602419",NA
"GR","I2_P","0","0.366849446280793",NA
"GR","I3_P","0","0.368910398226179",NA
"GR","I2_A","-0.00113286","0.306826434143391",NA
"GR","I3_A","-0.00113286","0.306826434143391",NA
"GR","I1","-0.00226572","0.33228610889228",NA
"GR","I4","-0.00226572","0.33228610889228",NA
"GR","I5","-0.00113286","0.305343622898658",NA
"GR","I6","-0.00113286","0.311593148602419",NA
"GS","I2_P","0","0.366849446280793",NA
"GS","I3_P","0","0.368910398226179",NA
"GS","I2_A","-0.00080896","0.306826434143391",NA
"GS","I3_A","-0.00080896","0.306826434143391",NA
"GS","I1","-0.00161792","0.33228610889228",NA
"GS","I4","-0.00161792","0.33228610889228",NA
"GS","I5","-0.00080896","0.305343622898658",NA
"GS","I6","-0.00080896","0.311593148602419",NA
"GT","I2_P","0","0.366849446280793",NA
"GT","I3_P","0","0.368910398226179",NA
"GT","I2_A","-0.00045662","0.306826434143391",NA
"GT","I3_A","-0.00045662","0.306826434143391",NA
"GT","I1","-0.00091324","0.33228610889228",NA
"GT","I4","-0.00091324","0.33228610889228",NA
"GT","I5","-0.00045662","0.305343622898658",NA
"GT","I6","-0.00045662","0.311593148602419",NA
"GV","I2_P","0","0.366849446280793",NA
"GV","I3_P","0","0.368910398226179",NA
"GV","I2_A","-0.00070626","0.306826434143391",NA
"GV","I3_A","-0.00070626","0.306826434143391",NA
"GV","I1","-0.00141252","0.33228610889228",NA
"GV","I4","-0.00141252","0.33228610889228",NA
"GV","I5","-0.00070626","0.305343622898658",NA
"GV","I6","-0.00070626","0.311593148602419",NA
"GW","I2_P","0","0.366849446280793",NA
"GW","I3_P","0","0.368910398226179",NA
"GW","I2_A","-5.8776e-05","0.306826434143391",NA
"GW","I3_A","-5.8776e-05","0.306826434143391",NA
"GW","I1","-0.000117552","0.33228610889228",NA
"GW","I4","-0.000117552","0.33228610889228",NA
"GW","I5","-5.8776e-05","0.305343622898658",NA
"GW","I6","-5.8776e-05","0.311593148602419",NA
"GY","I2_P","0","0.366849446280793",NA
"GY","I3_P","0","0.368910398226179",NA
"GY","I2_A","-0.00023542","0.306826434143391",NA
"GY","I3_A","-0.00023542","0.306826434143391",NA
"GY","I1","-0.00047084","0.33228610889228",NA
"GY","I4","-0.00047084","0.33228610889228",NA
"GY","I5","-0.00023542","0.305343622898658",NA
"GY","I6","-0.00023542","0.311593148602419",NA
"HA","I2_P","0","0.366849446280793",NA
"HA","I3_P","0","0.368910398226179",NA
"HA","I2_A","-0.00197351","0.306826434143391",NA
"HA","I3_A","0.0045624377124183","0.363910421891001",NA
"HA","I1","0","0.33228610889228",NA
"HA","I4","0","0.33228610889228",NA
"HA","I5","-0.00197351","0.305343622898658",NA
"HA","I6","-0.00197351","0.311593148602419",NA
"HC","I2_P","0","0.366849446280793",NA
"HC","I3_P","0","0.368910398226179",NA
"HC","I2_A","-0.000173585","0.306826434143391",NA
"HC","I3_A","-0.000173585","0.306826434143391",NA
"HC","I1","0","0.33228610889228",NA
"HC","I4","0","0.33228610889228",NA
"HC","I5","-0.000173585","0.305343622898658",NA
"HC","I6","-0.000173585","0.311593148602419",NA
"HD","I2_P","0","0.366849446280793",NA
"HD","I3_P","0","0.368910398226179",NA
"HD","I2_A","-0.00106248","0.306826434143391",NA
"HD","I3_A","-0.00106248","0.306826434143391",NA
"HD","I1","0","0.33228610889228",NA
"HD","I4","0","0.33228610889228",NA
"HD","I5","-0.00106248","0.305343622898658",NA
"HD","I6","-0.00106248","0.311593148602419",NA
"HE","I2_P","0","0.366849446280793",NA
"HE","I3_P","0","0.368910398226179",NA
"HE","I2_A","-0.0032387","0.306826434143391",NA
"HE","I3_A","-0.0032387","0.306826434143391",NA
"HE","I1","0","0.33228610889228",NA
"HE","I4","0","0.33228610889228",NA
"HE","I5","-0.0032387","0.305343622898658",NA
"HE","I6","-0.0032387","0.311593148602419",NA
"HF","I2_P","0","0.366849446280793",NA
"HF","I3_P","0","0.368910398226179",NA
"HF","I2_A","-0.00067337","0.306826434143391",NA
"HF","I3_A","-0.00067337","0.306826434143391",NA
"HF","I1","0","0.33228610889228",NA
"HF","I4","0","0.33228610889228",NA
"HF","I5","0.00573688641025641","0.363615306657901",NA
"HF","I6","-0.00067337","0.311593148602419",NA
"HG","I2_P","0","0.366849446280793",NA
"HG","I3_P","0","0.368910398226179",NA
"HG","I2_A","-0.00036814","0.306826434143391",NA
"HG","I3_A","-0.00036814","0.306826434143391",NA
"HG","I1","0","0.33228610889228",NA
"HG","I4","0","0.33228610889228",NA
"HG","I5","-0.00036814","0.305343622898658",NA
"HG","I6","-0.00036814","0.311593148602419",NA
"HH","I2_P","-0.0177134078212291","0.0716132103349635",NA
"HH","I3_P","-0.0120640449438202","0.147346664804144",NA
"HH","I2_A","-0.00054289","0.306826434143391",NA
"HH","I3_A","-0.00054289","0.306826434143391",NA
"HH","I1","-0.00054289","0.33228610889228",NA
"HH","I4","-0.00054289","0.33228610889228",NA
"HH","I5","0.00586736641025641","0.363615306657901",NA
"HH","I6","-0.00054289","0.311593148602419",NA
"HI","I2_P","0","0.366849446280793",NA
"HI","I3_P","0","0.368910398226179",NA
"HI","I2_A","-0.00154013","0.306826434143391",NA
"HI","I3_A","-0.00154013","0.306826434143391",NA
"HI","I1","-0.00308026","0.33228610889228",NA
"HI","I4","-0.00308026","0.33228610889228",NA
"HI","I5","-0.00154013","0.305343622898658",NA
"HI","I6","-0.00154013","0.311593148602419",NA
"HK","I2_P","0","0.366849446280793",NA
"HK","I3_P","0","0.368910398226179",NA
"HK","I2_A","-0.00173585","0.306826434143391",NA
"HK","I3_A","-0.00173585","0.306826434143391",NA
"HK","I1","0.00289772675159236","0.367386754197858",NA
"HK","I4","0.00289772675159236","0.367386754197858",NA
"HK","I5","-0.00173585","0.305343622898658",NA
"HK","I6","-0.00173585","0.311593148602419",NA
"HL","I2_P","0","0.366849446280793",NA
"HL","I3_P","0","0.368910398226179",NA
"HL","I2_A","0.0027846477124183","0.363910421891001",NA
"HL","I3_A","-0.0037513","0.306826434143391",NA
"HL","I1","-0.00113317324840764","0.367386754197858",NA
"HL","I4","-0.00113317324840764","0.367386754197858",NA
"HL","I5","0.00265895641025641","0.363615306657901",NA
"HL","I6","0.00257781392405063","0.364679388734674",NA
"HM","I2_P","0","0.366849446280793",NA
"HM","I3_P","0","0.368910398226179",NA
"HM","I2_A","-0.0006291","0.306826434143391",NA
"HM","I3_A","-0.0006291","0.306826434143391",NA
"HM","I1","-0.0012582","0.33228610889228",NA
"HM","I4","-0.0012582","0.33228610889228",NA
"HM","I5","-0.0006291","0.305343622898658",NA
"HM","I6","-0.0006291","0.311593148602419",NA
"HN","I2_P","0","0.366849446280793",NA
"HN","I3_P","0","0.368910398226179",NA
"HN","I2_A","-0.00071531","0.306826434143391",NA
"HN","I3_A","-0.00071531","0.306826434143391",NA
"HN","I1","-0.00143062","0.33228610889228",NA
"HN","I4","-0.00143062","0.33228610889228",NA
"HN","I5","-0.00071531","0.305343622898658",NA
"HN","I6","-0.00071531","0.311593148602419",NA
"HP","I2_P","0","0.366849446280793",NA
"HP","I3_P","0","0.368910398226179",NA
"HP","I2_A","-8.6676e-05","0.306826434143391",NA
"HP","I3_A","-8.6676e-05","0.306826434143391",NA
"HP","I1","-0.000173352","0.33228610889228",NA
"HP","I4","-0.000173352","0.33228610889228",NA
"HP","I5","-8.6676e-05","0.305343622898658",NA
"HP","I6","-8.6676e-05","0.311593148602419",NA
"HQ","I2_P","0","0.366849446280793",NA
"HQ","I3_P","0","0.368910398226179",NA
"HQ","I2_A","-0.00180109","0.306826434143391",NA
"HQ","I3_A","-0.00180109","0.306826434143391",NA
"HQ","I1","-0.00360218","0.33228610889228",NA
"HQ","I4","-0.00360218","0.33228610889228",NA
"HQ","I5","-0.00180109","0.305343622898658",NA
"HQ","I6","-0.00180109","0.311593148602419",NA
"HR","I2_P","0","0.366849446280793",NA
"HR","I3_P","0","0.368910398226179",NA
"HR","I2_A","-0.00167061","0.306826434143391",NA
"HR","I3_A","-0.00167061","0.306826434143391",NA
"HR","I1","-0.00334122","0.33228610889228",NA
"HR","I4","-0.00334122","0.33228610889228",NA
"HR","I5","-0.00167061","0.305343622898658",NA
"HR","I6","-0.00167061","0.311593148602419",NA
"HS","I2_P","0","0.366849446280793",NA
"HS","I3_P","0","0.368910398226179",NA
"HS","I2_A","-0.00119296","0.306826434143391",NA
"HS","I3_A","-0.00119296","0.306826434143391",NA
"HS","I1","-0.00238592","0.33228610889228",NA
"HS","I4","-0.00238592","0.33228610889228",NA
"HS","I5","0.00521729641025641","0.363615306657901",NA
"HS","I6","-0.00119296","0.311593148602419",NA
"HT","I2_P","0","0.366849446280793",NA
"HT","I3_P","0","0.368910398226179",NA
"HT","I2_A","-0.00067337","0.306826434143391",NA
"HT","I3_A","-0.00067337","0.306826434143391",NA
"HT","I1","-0.00134674","0.33228610889228",NA
"HT","I4","-0.00134674","0.33228610889228",NA
"HT","I5","-0.00067337","0.305343622898658",NA
"HT","I6","-0.00067337","0.311593148602419",NA
"HV","I2_P","0","0.366849446280793",NA
"HV","I3_P","0","0.368910398226179",NA
"HV","I2_A","-0.00104151","0.306826434143391",NA
"HV","I3_A","-0.00104151","0.306826434143391",NA
"HV","I1","0.00428640675159236","0.367386754197858",NA
"HV","I4","0.00428640675159236","0.367386754197858",NA
"HV","I5","-0.00104151","0.305343622898658",NA
"HV","I6","-0.00104151","0.311593148602419",NA
"HW","I2_P","0","0.366849446280793",NA
"HW","I3_P","0","0.368910398226179",NA
"HW","I2_A","-8.6676e-05","0.306826434143391",NA
"HW","I3_A","-8.6676e-05","0.306826434143391",NA
