"AA","Int","Probibility","P_value","delabel"
"EE","I4","-0.0326186666666667","0.00776741897597319","EE"
"EE","I5","-0.0107739914529915","0.155117676715966",NA
"EE","I6","-0.0109176386554622","0.157524093272537",NA
"EF","I2_P","-0.00632997575757576","0.318416203635429",NA
"EF","I3_P","-0.00624882222222222","0.312224741126222",NA
"EF","I2_A","-0.0040171","0.251655976682804",NA
"EF","I3_A","-0.0040171","0.251655976682804",NA
"EF","I1","-0.00714151111111111","0.302404435669018",NA
"EF","I4","0.00966521157796452","0.216629072832588",NA
"EF","I5","-0.0040171","0.229530922911602",NA
"EF","I6","0.00438626134453781","0.341138515628913",NA
"EG","I2_P","-0.00346067878787879","0.318416203635429",NA
"EG","I3_P","-0.00341631111111111","0.312224741126222",NA
"EG","I2_A","-0.0021962","0.251655976682804",NA
"EG","I3_A","0.00555573798449612","0.349071193463236",NA
"EG","I1","-0.00390435555555556","0.302404435669018",NA
"EG","I4","0.0129023671335201","0.216629072832588",NA
"EG","I5","-0.0021962","0.229530922911602",NA
"EG","I6","-0.0021962","0.232203527444892",NA
"EH","I2_P","-0.00510340606060606","0.318416203635429",NA
"EH","I3_P","-0.00503797777777778","0.312224741126222",NA
"EH","I2_A","-0.0032387","0.251655976682804",NA
"EH","I3_A","-0.0032387","0.251655976682804",NA
"EH","I1","-0.00575768888888889","0.302404435669018",NA
"EH","I4","-0.00575768888888889","0.302404435669018",NA
"EH","I5","0.00530830854700855","0.339938202286805",NA
"EH","I6","-0.0032387","0.232203527444892",NA
"EI","I2_P","0.00421368575474369","0.26838681390636",NA
"EI","I3_P","-0.0142922888888889","0.096278154991132",NA
"EI","I2_A","-0.00143596201550388","0.349071193463236",NA
"EI","I3_A","-0.0091879","0.251655976682804",NA
"EI","I1","0.000472678244631181","0.26418601280459",NA
"EI","I4","-0.0163340444444444","0.0903447680877103",NA
"EI","I5","-0.0091879","0.229530922911602",NA
"EI","I6","-0.0091879","0.232203527444892",NA
"EK","I2_P","-0.0163177575757576","0.100142214464091",NA
"EK","I3_P","-0.0161085555555556","0.096278154991132",NA
"EK","I2_A","-0.0103555","0.251655976682804",NA
"EK","I3_A","-0.0103555","0.251655976682804",NA
"EK","I1","-0.00160305508870215","0.26418601280459",NA
"EK","I4","0.0320103902894491","0.0226500696677348","EK"
"EK","I5","0.0067385170940171","0.249574882691601",NA
"EK","I6","-0.0103555","0.232203527444892",NA
"EL","I2_P","-0.0165722900028321","0.106797917900604",NA
"EL","I3_P","-0.0166299595959596","0.102042939117826",NA
"EL","I2_A","-0.00687512403100776","0.136702325986596",NA
"EL","I3_A","-0.022379","0.0152351416006533","EL"
"EL","I1","-0.0229781661998133","0.0434511025071879","EL"
"EL","I4","-0.0229781661998133","0.0434511025071879","EL"
"EL","I5","0.0289030512820513","0.124991378205173",NA
"EL","I6","0.0448478907563025","0.0401957550879193","EL"
"EM","I2_P","-0.00591381818181818","0.318416203635429",NA
"EM","I3_P","-0.005838","0.312224741126222",NA
"EM","I2_A","-0.003753","0.251655976682804",NA
"EM","I3_A","-0.003753","0.251655976682804",NA
"EM","I1","-0.006672","0.302404435669018",NA
"EM","I4","-0.006672","0.302404435669018",NA
"EM","I5","-0.003753","0.229530922911602",NA
"EM","I6","0.00465036134453781","0.341138515628913",NA
"EN","I2_P","0.0119673584820164","0.208780008187824",NA
"EN","I3_P","-0.00663802222222222","0.312224741126222",NA
"EN","I2_A","-0.0042673","0.251655976682804",NA
"EN","I3_A","-0.0042673","0.251655976682804",NA
"EN","I1","-0.00758631111111111","0.302404435669018",NA
"EN","I4","0.00922041157796452","0.216629072832588",NA
"EN","I5","-0.0042673","0.229530922911602",NA
"EN","I6","-0.0042673","0.232203527444892",NA
"EP","I2_P","-0.000814792727272727","0.318416203635429",NA
"EP","I3_P","-0.000804346666666667","0.312224741126222",NA
"EP","I2_A","-0.00051708","0.251655976682804",NA
"EP","I3_A","-0.00051708","0.251655976682804",NA
"EP","I1","-0.000919253333333333","0.302404435669018",NA
"EP","I4","-0.000919253333333333","0.302404435669018",NA
"EP","I5","-0.00051708","0.229530922911602",NA
"EP","I6","-0.00051708","0.232203527444892",NA
"EQ","I2_P","-0.0169310424242424","0.100142214464091",NA
"EQ","I3_P","-0.0167139777777778","0.096278154991132",NA
"EQ","I2_A","-0.0107447","0.251655976682804",NA
"EQ","I3_A","-0.0107447","0.251655976682804",NA
"EQ","I1","0.0481252018674136","0.00213199322986615","EQ"
"EQ","I4","0.0145117564892624","0.124445806114959",NA
"EQ","I5","0.0063493170940171","0.249574882691601",NA
"EQ","I6","-0.0107447","0.232203527444892",NA
"ER","I2_P","-0.0157044727272727","0.100142214464091",NA
"ER","I3_P","0.020860503030303","0.118886193535668",NA
"ER","I2_A","-0.0099663","0.251655976682804",NA
"ER","I3_A","-0.00221436201550388","0.349071193463236",NA
"ER","I1","0.0495090240896359","0.00213199322986615","ER"
"ER","I4","0.0663157467787115","0.000120466645086137","ER"
"ER","I5","0.0156747256410256","0.12110173632714",NA
"ER","I6","-0.00156293865546219","0.341138515628913",NA
"ES","I2_P","-0.0112143515151515","0.318416203635429",NA
"ES","I3_P","-0.0110705777777778","0.312224741126222",NA
"ES","I2_A","-0.0071168","0.251655976682804",NA
"ES","I3_A","-0.0071168","0.251655976682804",NA
"ES","I1","0.037768079178338","0.0226500696677348","ES"
"ES","I4","-0.0126520888888889","0.0903447680877103",NA
"ES","I5","0.00997721709401709","0.249574882691601",NA
"ES","I6","0.00128656134453781","0.341138515628913",NA
"ET","I2_P","-0.00632997575757576","0.318416203635429",NA
"ET","I3_P","-0.00624882222222222","0.312224741126222",NA
"ET","I2_A","-0.0040171","0.251655976682804",NA
"ET","I3_A","0.00373483798449612","0.349071193463236",NA
"ET","I1","0.00966521157796452","0.216629072832588",NA
"ET","I4","-0.00714151111111111","0.302404435669018",NA
"ET","I5","0.0130769170940171","0.249574882691601",NA
"ET","I6","0.00438626134453781","0.341138515628913",NA
"EV","I2_P","-0.00979065454545455","0.318416203635429",NA
"EV","I3_P","-0.00966513333333333","0.312224741126222",NA
"EV","I2_A","-0.0062133","0.251655976682804",NA
"EV","I3_A","0.0170425139534884","0.109347926946049",NA
"EV","I1","0.00576085602240896","0.216629072832588",NA
"EV","I4","-0.0110458666666667","0.302404435669018",NA
"EV","I5","0.0108807170940171","0.249574882691601",NA
"EV","I6","0.0105934226890756","0.248483610149459",NA
"EW","I2_P","-0.000814792727272727","0.318416203635429",NA
"EW","I3_P","-0.000804346666666667","0.312224741126222",NA
"EW","I2_A","-0.00051708","0.251655976682804",NA
"EW","I3_A","-0.00051708","0.251655976682804",NA
"EW","I1","-0.000919253333333333","0.302404435669018",NA
"EW","I4","-0.000919253333333333","0.302404435669018",NA
"EW","I5","-0.00051708","0.229530922911602",NA
"EW","I6","-0.00051708","0.232203527444892",NA
"EY","I2_P","0.0154280372698952","0.208780008187824",NA
"EY","I3_P","-0.00322171111111111","0.312224741126222",NA
"EY","I2_A","-0.0020711","0.251655976682804",NA
"EY","I3_A","-0.0020711","0.251655976682804",NA
"EY","I1","-0.00368195555555556","0.302404435669018",NA
"EY","I4","-0.00368195555555556","0.302404435669018",NA
"EY","I5","-0.0020711","0.229530922911602",NA
"EY","I6","-0.0020711","0.232203527444892",NA
"FA","I2_P","0","0.318416203635429",NA
"FA","I3_P","0","0.312224741126222",NA
"FA","I2_A","-0.00244783","0.251655976682804",NA
"FA","I3_A","0.0208079839534884","0.109347926946049",NA
"FA","I1","0","0.302404435669018",NA
"FA","I4","0","0.302404435669018",NA
"FA","I5","-0.00244783","0.229530922911602",NA
"FA","I6","-0.00244783","0.232203527444892",NA
"FC","I2_P","0","0.318416203635429",NA
"FC","I3_P","0","0.312224741126222",NA
"FC","I2_A","-0.000215305","0.251655976682804",NA
"FC","I3_A","-0.000215305","0.251655976682804",NA
"FC","I1","0","0.302404435669018",NA
"FC","I4","0","0.302404435669018",NA
"FC","I5","-0.000215305","0.229530922911602",NA
"FC","I6","0.00818805634453781","0.341138515628913",NA
"FD","I2_P","0","0.318416203635429",NA
"FD","I3_P","0","0.312224741126222",NA
"FD","I2_A","-0.00131784","0.251655976682804",NA
"FD","I3_A","-0.00131784","0.251655976682804",NA
"FD","I1","0","0.302404435669018",NA
"FD","I4","0","0.302404435669018",NA
"FD","I5","0.00722916854700855","0.339938202286805",NA
"FD","I6","-0.00131784","0.232203527444892",NA
"FE","I2_P","0","0.318416203635429",NA
"FE","I3_P","0","0.312224741126222",NA
"FE","I2_A","-0.0040171","0.251655976682804",NA
"FE","I3_A","-0.0040171","0.251655976682804",NA
"FE","I1","0","0.302404435669018",NA
"FE","I4","0","0.302404435669018",NA
"FE","I5","-0.0040171","0.229530922911602",NA
"FE","I6","-0.0040171","0.232203527444892",NA
"FF","I2_P","-0.00678834727272727","0.318416203635429",NA
"FF","I3_P","0.0292918063636364","0.0230872058042691","FF"
"FF","I2_A","-0.00083521","0.251655976682804",NA
"FF","I3_A","-0.00083521","0.251655976682804",NA
"FF","I1","0.00444984134453781","0.363496240854686",NA
"FF","I4","-0.00395352","0.302404435669018",NA
"FF","I5","-0.00083521","0.229530922911602",NA
"FF","I6","-0.00083521","0.232203527444892",NA
"FG","I2_P","-0.000719522424242424","0.318416203635429",NA
"FG","I3_P","-0.000710297777777778","0.312224741126222",NA
"FG","I2_A","-0.00045662","0.251655976682804",NA
"FG","I3_A","-0.00045662","0.251655976682804",NA
"FG","I1","-0.000811768888888889","0.302404435669018",NA
"FG","I4","-0.000811768888888889","0.302404435669018",NA
"FG","I5","0.00809038854700855","0.339938202286805",NA
"FG","I6","-0.00045662","0.232203527444892",NA
"FH","I2_P","-0.00106106787878788","0.318416203635429",NA
"FH","I3_P","-0.00104746444444444","0.312224741126222",NA
"FH","I2_A","-0.00067337","0.251655976682804",NA
"FH","I3_A","-0.00067337","0.251655976682804",NA
"FH","I1","-0.00119710222222222","0.302404435669018",NA
"FH","I4","-0.00119710222222222","0.302404435669018",NA
"FH","I5","-0.00067337","0.229530922911602",NA
"FH","I6","-0.00067337","0.232203527444892",NA
"FI","I2_P","-0.00301015393939394","0.318416203635429",NA
"FI","I3_P","-0.00297156222222222","0.312224741126222",NA
"FI","I2_A","0.00584164798449612","0.349071193463236",NA
"FI","I3_A","0.00584164798449612","0.349071193463236",NA
"FI","I1","-0.00339607111111111","0.302404435669018",NA
"FI","I4","-0.00339607111111111","0.302404435669018",NA
"FI","I5","-0.00191029","0.229530922911602",NA
"FI","I6","-0.00191029","0.232203527444892",NA
"FK","I2_P","0.0152989039365619","0.208780008187824",NA
"FK","I3_P","-0.00334918888888889","0.312224741126222",NA
"FK","I2_A","-0.00215305","0.251655976682804",NA
"FK","I3_A","-0.00215305","0.251655976682804",NA
"FK","I1","-0.00382764444444444","0.302404435669018",NA
"FK","I4","-0.00382764444444444","0.302404435669018",NA
"FK","I5","-0.00215305","0.229530922911602",NA
"FK","I6","-0.00215305","0.232203527444892",NA
"FL","I2_P","-0.00733184242424242","0.318416203635429",NA
"FL","I3_P","-0.00723784444444445","0.312224741126222",NA
"FL","I2_A","-0.0046529","0.251655976682804",NA
"FL","I3_A","0.0108509759689922","0.24022103636181",NA
"FL","I1","0.00853490046685341","0.216629072832588",NA
"FL","I4","-0.00827182222222222","0.302404435669018",NA
"FL","I5","0.00389410854700855","0.339938202286805",NA
"FL","I6","0.00375046134453782","0.341138515628913",NA
"FM","I2_P","-0.00122956363636364","0.318416203635429",NA
"FM","I3_P","-0.0012138","0.312224741126222",NA
"FM","I2_A","-0.0007803","0.251655976682804",NA
"FM","I3_A","-0.0007803","0.251655976682804",NA
"FM","I1","-0.0013872","0.302404435669018",NA
"FM","I4","-0.0013872","0.302404435669018",NA
"FM","I5","-0.0007803","0.229530922911602",NA
"FM","I6","-0.0007803","0.232203527444892",NA
"FN","I2_P","-0.00139805939393939","0.318416203635429",NA
"FN","I3_P","-0.00138013555555556","0.312224741126222",NA
"FN","I2_A","-0.00088723","0.251655976682804",NA
"FN","I3_A","-0.00088723","0.251655976682804",NA
"FN","I1","-0.00157729777777778","0.302404435669018",NA
"FN","I4","-0.00157729777777778","0.302404435669018",NA
"FN","I5","-0.00088723","0.229530922911602",NA
"FN","I6","-0.00088723","0.232203527444892",NA
"FP","I2_P","-0.000169406545454545","0.318416203635429",NA
"FP","I3_P","-0.000167234666666667","0.312224741126222",NA
"FP","I2_A","-0.000107508","0.251655976682804",NA
"FP","I3_A","-0.000107508","0.251655976682804",NA
"FP","I1","-0.000191125333333333","0.302404435669018",NA
"FP","I4","-0.000191125333333333","0.302404435669018",NA
"FP","I5","-0.000107508","0.229530922911602",NA
"FP","I6","-0.000107508","0.232203527444892",NA
"FQ","I2_P","-0.00352019515151515","0.318416203635429",NA
"FQ","I3_P","0.0147067537373737","0.211836501024422",NA
"FQ","I2_A","-0.00223397","0.251655976682804",NA
"FQ","I3_A","-0.00223397","0.251655976682804",NA
"FQ","I1","-0.00397150222222222","0.302404435669018",NA
"FQ","I4","-0.00397150222222222","0.302404435669018",NA
"FQ","I5","0.00631303854700855","0.339938202286805",NA
"FQ","I6","-0.00223397","0.232203527444892",NA
"FR","I2_P","-0.00326517454545455","0.318416203635429",NA
"FR","I3_P","-0.00322331333333333","0.312224741126222",NA
"FR","I2_A","-0.00207213","0.251655976682804",NA
"FR","I3_A","-0.00207213","0.251655976682804",NA
"FR","I1","-0.00368378666666667","0.302404435669018",NA
"FR","I4","-0.00368378666666667","0.302404435669018",NA
"FR","I5","-0.00207213","0.229530922911602",NA
"FR","I6","-0.00207213","0.232203527444892",NA
"FS","I2_P","-0.00233161696969697","0.318416203635429",NA
"FS","I3_P","0.0158800937373737","0.211836501024422",NA
"FS","I2_A","-0.00147968","0.251655976682804",NA
"FS","I3_A","0.00627225798449612","0.349071193463236",NA
"FS","I1","0.0141761804668534","0.216629072832588",NA
"FS","I4","-0.00263054222222222","0.302404435669018",NA
"FS","I5","-0.00147968","0.229530922911602",NA
"FS","I6","-0.00147968","0.232203527444892",NA
"FT","I2_P","-0.00131608848484848","0.318416203635429",NA
"FT","I3_P","-0.00129921555555556","0.312224741126222",NA
"FT","I2_A","-0.00083521","0.251655976682804",NA
"FT","I3_A","-0.00083521","0.251655976682804",NA
"FT","I1","-0.00148481777777778","0.302404435669018",NA
"FT","I4","-0.00148481777777778","0.302404435669018",NA
"FT","I5","-0.00083521","0.229530922911602",NA
"FT","I6","-0.00083521","0.232203527444892",NA
"FV","I2_P","-0.00203561090909091","0.318416203635429",NA
"FV","I3_P","0.0161723048484848","0.211836501024422",NA
"FV","I2_A","-0.00129183","0.251655976682804",NA
"FV","I3_A","-0.00129183","0.251655976682804",NA
"FV","I1","0.014510136022409","0.216629072832588",NA
"FV","I4","0.014510136022409","0.216629072832588",NA
"FV","I5","-0.00129183","0.229530922911602",NA
"FV","I6","-0.00129183","0.232203527444892",NA
"FW","I2_P","-0.000169406545454545","0.318416203635429",NA
"FW","I3_P","-0.000167234666666667","0.312224741126222",NA
"FW","I2_A","-0.000107508","0.251655976682804",NA
"FW","I3_A","-0.000107508","0.251655976682804",NA
"FW","I1","-0.000191125333333333","0.302404435669018",NA
"FW","I4","-0.000191125333333333","0.302404435669018",NA
"FW","I5","-0.000107508","0.229530922911602",NA
"FW","I6","-0.000107508","0.232203527444892",NA
"FY","I2_P","-0.00067853696969697","0.318416203635429",NA
"FY","I3_P","-0.000669837777777778","0.312224741126222",NA
"FY","I2_A","-0.00043061","0.251655976682804",NA
"FY","I3_A","-0.00043061","0.251655976682804",NA
"FY","I1","-0.000765528888888889","0.302404435669018",NA
"FY","I4","-0.000765528888888889","0.302404435669018",NA
"FY","I5","-0.00043061","0.229530922911602",NA
"FY","I6","-0.00043061","0.232203527444892",NA
"GA","I2_P","0","0.318416203635429",NA
"GA","I3_P","0","0.312224741126222",NA
"GA","I2_A","-0.00133826","0.251655976682804",NA
"GA","I3_A","-0.00133826","0.251655976682804",NA
"GA","I1","0","0.302404435669018",NA
"GA","I4","0","0.302404435669018",NA
"GA","I5","-0.00133826","0.229530922911602",NA
"GA","I6","-0.00133826","0.232203527444892",NA
"GC","I2_P","0","0.318416203635429",NA
"GC","I3_P","0","0.312224741126222",NA
"GC","I2_A","-0.00011771","0.251655976682804",NA
"GC","I3_A","-0.00011771","0.251655976682804",NA
"GC","I1","0","0.302404435669018",NA
"GC","I4","0","0.302404435669018",NA
"GC","I5","-0.00011771","0.229530922911602",NA
"GC","I6","-0.00011771","0.232203527444892",NA
"GD","I2_P","0","0.318416203635429",NA
"GD","I3_P","0","0.312224741126222",NA
"GD","I2_A","-0.00072048","0.251655976682804",NA
"GD","I3_A","-0.00072048","0.251655976682804",NA
"GD","I1","0","0.302404435669018",NA
"GD","I4","0","0.302404435669018",NA
"GD","I5","-0.00072048","0.229530922911602",NA
"GD","I6","-0.00072048","0.232203527444892",NA
"GE","I2_P","0","0.318416203635429",NA
"GE","I3_P","0","0.312224741126222",NA
"GE","I2_A","0.00555573798449612","0.349071193463236",NA
"GE","I3_A","-0.0021962","0.251655976682804",NA
"GE","I1","0","0.302404435669018",NA
"GE","I4","0","0.302404435669018",NA
"GE","I5","0.00635080854700855","0.339938202286805",NA
"GE","I6","0.00620716134453781","0.341138515628913",NA
"GF","I2_P","0","0.318416203635429",NA
"GF","I3_P","0","0.312224741126222",NA
"GF","I2_A","-0.00045662","0.251655976682804",NA
"GF","I3_A","-0.00045662","0.251655976682804",NA
"GF","I1","0","0.302404435669018",NA
"GF","I4","0","0.302404435669018",NA
"GF","I5","-0.00045662","0.229530922911602",NA
"GF","I6","-0.00045662","0.232203527444892",NA
"GG","I2_P","-0.00354820121212121","0.318416203635429",NA
"GG","I3_P","-0.00370527555555555","0.312224741126222",NA
"GG","I2_A","-0.00024964","0.251655976682804",NA
"GG","I3_A","-0.00024964","0.251655976682804",NA
"GG","I1","0.00642590356676004","0.363496240854686",NA
"GG","I4","-0.00197745777777778","0.302404435669018",NA
"GG","I5","-0.00024964","0.229530922911602",NA
"GG","I6","-0.00024964","0.232203527444892",NA
"GH","I2_P","-0.000580099393939394","0.318416203635429",NA
"GH","I3_P","-0.000572662222222222","0.312224741126222",NA
"GH","I2_A","-0.00036814","0.251655976682804",NA
"GH","I3_A","-0.00036814","0.251655976682804",NA
"GH","I1","-0.000654471111111111","0.302404435669018",NA
"GH","I4","-0.000654471111111111","0.302404435669018",NA
"GH","I5","-0.00036814","0.229530922911602",NA
"GH","I6","-0.00036814","0.232203527444892",NA
"GI","I2_P","-0.0016456896969697","0.318416203635429",NA
"GI","I3_P","-0.00162459111111111","0.312224741126222",NA
"GI","I2_A","-0.00104438","0.251655976682804",NA
"GI","I3_A","-0.00104438","0.251655976682804",NA
"GI","I1","0.0149500471335201","0.216629072832588",NA
"GI","I4","-0.00185667555555556","0.302404435669018",NA
"GI","I5","-0.00104438","0.229530922911602",NA
"GI","I6","-0.00104438","0.232203527444892",NA
"GK","I2_P","-0.00185482424242424","0.318416203635429",NA
"GK","I3_P","-0.00183104444444444","0.312224741126222",NA
"GK","I2_A","-0.0011771","0.251655976682804",NA
"GK","I3_A","-0.0011771","0.251655976682804",NA
"GK","I1","-0.00209262222222222","0.302404435669018",NA
"GK","I4","-0.00209262222222222","0.302404435669018",NA
"GK","I5","0.00736990854700855","0.339938202286805",NA
"GK","I6","-0.0011771","0.232203527444892",NA
"GL","I2_P","0.0146831766638346","0.208780008187824",NA
"GL","I3_P","-0.00395702222222222","0.312224741126222",NA
"GL","I2_A","-0.0025438","0.251655976682804",NA
"GL","I3_A","-0.0025438","0.251655976682804",NA
"GL","I1","-0.00452231111111111","0.302404435669018",NA
"GL","I4","-0.00452231111111111","0.302404435669018",NA
"GL","I5","-0.0025438","0.229530922911602",NA
"GL","I6","-0.0025438","0.232203527444892",NA
"GM","I2_P","-0.000672218181818182","0.318416203635429",NA
"GM","I3_P","-0.0006636","0.312224741126222",NA
"GM","I2_A","-0.0004266","0.251655976682804",NA
"GM","I3_A","-0.0004266","0.251655976682804",NA
"GM","I1","-0.0007584","0.302404435669018",NA
"GM","I4","-0.0007584","0.302404435669018",NA
"GM","I5","-0.0004266","0.229530922911602",NA
"GM","I6","-0.0004266","0.232203527444892",NA
"GN","I2_P","-0.00076433696969697","0.318416203635429",NA
"GN","I3_P","-0.000754537777777778","0.312224741126222",NA
"GN","I2_A","-0.00048506","0.251655976682804",NA
"GN","I3_A","-0.00048506","0.251655976682804",NA
"GN","I1","-0.000862328888888889","0.302404435669018",NA
"GN","I4","-0.000862328888888889","0.302404435669018",NA
"GN","I5","-0.00048506","0.229530922911602",NA
"GN","I6","-0.00048506","0.232203527444892",NA
"GP","I2_P","-9.26167272727273e-05","0.318416203635429",NA
"GP","I3_P","-9.14293333333334e-05","0.312224741126222",NA
"GP","I2_A","-5.8776e-05","0.251655976682804",NA
"GP","I3_A","-5.8776e-05","0.251655976682804",NA
"GP","I1","-0.000104490666666667","0.302404435669018",NA
"GP","I4","-0.000104490666666667","0.302404435669018",NA
"GP","I5","-5.8776e-05","0.229530922911602",NA
"GP","I6","-5.8776e-05","0.232203527444892",NA
"GQ","I2_P","-0.00192453575757576","0.318416203635429",NA
"GQ","I3_P","-0.00189986222222222","0.312224741126222",NA
"GQ","I2_A","-0.00122134","0.251655976682804",NA
"GQ","I3_A","-0.00122134","0.251655976682804",NA
"GQ","I1","-0.00217127111111111","0.302404435669018",NA
"GQ","I4","-0.00217127111111111","0.302404435669018",NA
"GQ","I5","-0.00122134","0.229530922911602",NA
"GQ","I6","-0.00122134","0.232203527444892",NA
"GR","I2_P","-0.00178511272727273","0.318416203635429",NA
"GR","I3_P","-0.00176222666666667","0.312224741126222",NA
"GR","I2_A","-0.00113286","0.251655976682804",NA
"GR","I3_A","-0.00113286","0.251655976682804",NA
"GR","I1","-0.00201397333333333","0.302404435669018",NA
"GR","I4","-0.00201397333333333","0.302404435669018",NA
"GR","I5","-0.00113286","0.229530922911602",NA
"GR","I6","-0.00113286","0.232203527444892",NA
"GS","I2_P","-0.00127472484848485","0.318416203635429",NA
"GS","I3_P","-0.00125838222222222","0.312224741126222",NA
"GS","I2_A","-0.00080896","0.251655976682804",NA
"GS","I3_A","-0.00080896","0.251655976682804",NA
"GS","I1","-0.00143815111111111","0.302404435669018",NA
"GS","I4","-0.00143815111111111","0.302404435669018",NA
"GS","I5","-0.00080896","0.229530922911602",NA
"GS","I6","-0.00080896","0.232203527444892",NA
"GT","I2_P","-0.000719522424242424","0.318416203635429",NA
"GT","I3_P","-0.000710297777777778","0.312224741126222",NA
"GT","I2_A","-0.00045662","0.251655976682804",NA
"GT","I3_A","-0.00045662","0.251655976682804",NA
"GT","I1","-0.000811768888888889","0.302404435669018",NA
"GT","I4","-0.000811768888888889","0.302404435669018",NA
"GT","I5","-0.00045662","0.229530922911602",NA
"GT","I6","-0.00045662","0.232203527444892",NA
"GV","I2_P","-0.00111289454545455","0.318416203635429",NA
"GV","I3_P","-0.00109862666666667","0.312224741126222",NA
"GV","I2_A","-0.00070626","0.251655976682804",NA
"GV","I3_A","-0.00070626","0.251655976682804",NA
"GV","I1","-0.00125557333333333","0.302404435669018",NA
"GV","I4","-0.00125557333333333","0.302404435669018",NA
"GV","I5","-0.00070626","0.229530922911602",NA
"GV","I6","-0.00070626","0.232203527444892",NA
"GW","I2_P","-9.26167272727273e-05","0.318416203635429",NA
"GW","I3_P","-9.14293333333334e-05","0.312224741126222",NA
"GW","I2_A","-5.8776e-05","0.251655976682804",NA
"GW","I3_A","-5.8776e-05","0.251655976682804",NA
"GW","I1","-0.000104490666666667","0.302404435669018",NA
"GW","I4","-0.000104490666666667","0.302404435669018",NA
"GW","I5","-5.8776e-05","0.229530922911602",NA
"GW","I6","-5.8776e-05","0.232203527444892",NA
"GY","I2_P","-0.000370964848484849","0.318416203635429",NA
"GY","I3_P","-0.000366208888888889","0.312224741126222",NA
"GY","I2_A","-0.00023542","0.251655976682804",NA
"GY","I3_A","-0.00023542","0.251655976682804",NA
"GY","I1","-0.000418524444444444","0.302404435669018",NA
"GY","I4","-0.000418524444444444","0.302404435669018",NA
"GY","I5","0.00831158854700855","0.339938202286805",NA
"GY","I6","-0.00023542","0.232203527444892",NA
"HA","I2_P","0","0.318416203635429",NA
"HA","I3_P","0","0.312224741126222",NA
"HA","I2_A","-0.00197351","0.251655976682804",NA
"HA","I3_A","-0.00197351","0.251655976682804",NA
"HA","I1","0","0.302404435669018",NA
"HA","I4","0","0.302404435669018",NA
"HA","I5","-0.00197351","0.229530922911602",NA
"HA","I6","-0.00197351","0.232203527444892",NA
"HC","I2_P","0","0.318416203635429",NA
"HC","I3_P","0","0.312224741126222",NA
"HC","I2_A","0.0153302909689922","0.24022103636181",NA
"HC","I3_A","-0.000173585","0.251655976682804",NA
"HC","I1","0","0.302404435669018",NA
"HC","I4","0","0.302404435669018",NA
"HC","I5","-0.000173585","0.229530922911602",NA
"HC","I6","-0.000173585","0.232203527444892",NA
"HD","I2_P","0","0.318416203635429",NA
"HD","I3_P","0","0.312224741126222",NA
"HD","I2_A","-0.00106248","0.251655976682804",NA
"HD","I3_A","-0.00106248","0.251655976682804",NA
"HD","I1","0","0.302404435669018",NA
"HD","I4","0","0.302404435669018",NA
"HD","I5","-0.00106248","0.229530922911602",NA
"HD","I6","-0.00106248","0.232203527444892",NA
"HE","I2_P","0","0.318416203635429",NA
"HE","I3_P","0","0.312224741126222",NA
"HE","I2_A","-0.0032387","0.251655976682804",NA
"HE","I3_A","-0.0032387","0.251655976682804",NA
"HE","I1","0","0.302404435669018",NA
"HE","I4","0","0.302404435669018",NA
"HE","I5","-0.0032387","0.229530922911602",NA
"HE","I6","-0.0032387","0.232203527444892",NA
"HF","I2_P","0","0.318416203635429",NA
"HF","I3_P","0","0.312224741126222",NA
"HF","I2_A","-0.00067337","0.251655976682804",NA
"HF","I3_A","-0.00067337","0.251655976682804",NA
"HF","I1","0","0.302404435669018",NA
"HF","I4","0","0.302404435669018",NA
"HF","I5","-0.00067337","0.229530922911602",NA
"HF","I6","-0.00067337","0.232203527444892",NA
"HG","I2_P","0","0.318416203635429",NA
"HG","I3_P","0","0.312224741126222",NA
"HG","I2_A","-0.00036814","0.251655976682804",NA
"HG","I3_A","-0.00036814","0.251655976682804",NA
"HG","I1","0","0.302404435669018",NA
"HG","I4","0","0.302404435669018",NA
"HG","I5","-0.00036814","0.229530922911602",NA
"HG","I6","-0.00036814","0.232203527444892",NA
"HH","I2_P","-0.00537015575757576","0.318416203635429",NA
"HH","I3_P","-0.00560002555555555","0.312224741126222",NA
"HH","I2_A","-0.00054289","0.251655976682804",NA
"HH","I3_A","-0.00054289","0.251655976682804",NA
"HH","I1","0.00533190356676004","0.363496240854686",NA
"HH","I4","-0.00307145777777778","0.302404435669018",NA
"HH","I5","-0.00054289","0.229530922911602",NA
"HH","I6","-0.00054289","0.232203527444892",NA
"HI","I2_P","-0.00242687151515152","0.318416203635429",NA
"HI","I3_P","-0.00239575777777778","0.312224741126222",NA
"HI","I2_A","-0.00154013","0.251655976682804",NA
"HI","I3_A","-0.00154013","0.251655976682804",NA
"HI","I1","-0.00273800888888889","0.302404435669018",NA
"HI","I4","-0.00273800888888889","0.302404435669018",NA
"HI","I5","-0.00154013","0.229530922911602",NA
"HI","I6","-0.00154013","0.232203527444892",NA
"HK","I2_P","-0.00273527878787879","0.318416203635429",NA
"HK","I3_P","-0.00270021111111111","0.312224741126222",NA
"HK","I2_A","-0.00173585","0.251655976682804",NA
"HK","I3_A","-0.00173585","0.251655976682804",NA
"HK","I1","-0.00308595555555556","0.302404435669018",NA
"HK","I4","0.0137207671335201","0.216629072832588",NA
"HK","I5","-0.00173585","0.229530922911602",NA
