"AA","Int","Probibility","P_value","delabel"
"ES","I3_P","0","0.486113054319451",NA
"ES","I2_A","-0.00564971751412429","0.481485028299196",NA
"ES","I3_A","-0.00564971751412429","0.481485028299196",NA
"ES","I1","0.0504201680672269","0.000120423816592551","ES"
"ES","I4","-0.0125786163522013","0.221717943927167",NA
"ES","I5","0.0170940170940171","0.132033256266995",NA
"ES","I6","0.00203393459294546","0.356607875833799",NA
"ET","I2_P","0","0.495770649975813",NA
"ET","I3_P","0","0.486113054319451",NA
"ET","I2_A","0","0.481485028299196",NA
"ET","I3_A","0.00775193798449612","0.352906640060192",NA
"ET","I1","0.00390349688262402","0.255790427503384",NA
"ET","I4","-0.0251572327044025","0.0482185657372934","ET"
"ET","I5","0.0107245903424247","0.132033256266995",NA
"ET","I6","-0.0170743456618316","0.144257085111417",NA
"EV","I2_P","0","0.495770649975813",NA
"EV","I3_P","0","0.486113054319451",NA
"EV","I2_A","0","0.481485028299196",NA
"EV","I3_A","0.0119563789252398","0.120443928202505",NA
"EV","I1","0.0168067226890756","0.137041223908032",NA
"EV","I4","-0.0125786163522013","0.221717943927167",NA
"EV","I5","-0.0338613969187218","0.0430482364837487","EV"
"EV","I6","-0.00230155756570144","0.268229897500265",NA
"EW","I2_P","0","0.495770649975813",NA
"EW","I3_P","0","0.486113054319451",NA
"EW","I2_A","0","0.481485028299196",NA
"EW","I3_A","0","0.481485028299196",NA
"EW","I1","0","0.462906945763132",NA
"EW","I4","0","0.471992995287863",NA
"EW","I5","0","0.473498574198843",NA
"EW","I6","0","0.467485954874578",NA
"EY","I2_P","0.0186915887850467","0.121689549688926",NA
"EY","I3_P","-0.0130718954248366","0.235183479998469",NA
"EY","I2_A","0","0.481485028299196",NA
"EY","I3_A","0","0.481485028299196",NA
"EY","I1","0","0.462906945763132",NA
"EY","I4","0","0.471992995287863",NA
"EY","I5","0","0.473498574198843",NA
"EY","I6","-0.0191082802547771","0.100671639828395",NA
"FA","I2_P","0","0.495770649975813",NA
"FA","I3_P","0","0.486113054319451",NA
"FA","I2_A","0","0.481485028299196",NA
"FA","I3_A","0.0176060964393641","0.030867178572758",NA
"FA","I1","0","0.462906945763132",NA
"FA","I4","0","0.471992995287863",NA
"FA","I5","0","0.473498574198843",NA
"FA","I6","-0.00636942675159236","0.467485954874578",NA
"FC","I2_P","0","0.495770649975813",NA
"FC","I3_P","0","0.486113054319451",NA
"FC","I2_A","0","0.481485028299196",NA
"FC","I3_A","0","0.481485028299196",NA
"FC","I1","0","0.462906945763132",NA
"FC","I4","0","0.471992995287863",NA
"FC","I5","0","0.473498574198843",NA
"FC","I6","0.00840336134453781","0.356607875833799",NA
"FD","I2_P","0","0.495770649975813",NA
"FD","I3_P","0","0.486113054319451",NA
"FD","I2_A","0","0.481485028299196",NA
"FD","I3_A","0","0.481485028299196",NA
"FD","I1","0","0.462906945763132",NA
"FD","I4","0","0.471992995287863",NA
"FD","I5","0.00854700854700855","0.35512393064915",NA
"FD","I6","0","0.467485954874578",NA
"FE","I2_P","0","0.495770649975813",NA
"FE","I3_P","0","0.486113054319451",NA
"FE","I2_A","0","0.481485028299196",NA
"FE","I3_A","0","0.481485028299196",NA
"FE","I1","0","0.462906945763132",NA
"FE","I4","0","0.471992995287863",NA
"FE","I5","0","0.473498574198843",NA
"FE","I6","-0.00636942675159236","0.467485954874578",NA
"FF","I2_P","0","0.495770649975813",NA
"FF","I3_P","0.0298276886512181","0.00525748941237656","FF"
"FF","I2_A","-0.00564971751412429","0.481485028299196",NA
"FF","I3_A","-0.00564971751412429","0.481485028299196",NA
"FF","I1","0.00840336134453781","0.357700821726049",NA
"FF","I4","-0.00628930817610063","0.471992995287863",NA
"FF","I5","0","0.473498574198843",NA
"FF","I6","-0.00636942675159236","0.467485954874578",NA
"FG","I2_P","0","0.495770649975813",NA
"FG","I3_P","0","0.486113054319451",NA
"FG","I2_A","0","0.481485028299196",NA
"FG","I3_A","0","0.481485028299196",NA
"FG","I1","0","0.462906945763132",NA
"FG","I4","0","0.471992995287863",NA
"FG","I5","0.00854700854700855","0.35512393064915",NA
"FG","I6","0","0.467485954874578",NA
"FH","I2_P","0","0.495770649975813",NA
"FH","I3_P","0","0.486113054319451",NA
"FH","I2_A","0","0.481485028299196",NA
"FH","I3_A","0","0.481485028299196",NA
"FH","I1","0","0.462906945763132",NA
"FH","I4","-0.0125786163522013","0.221717943927167",NA
"FH","I5","0","0.473498574198843",NA
"FH","I6","0","0.467485954874578",NA
"FI","I2_P","0","0.495770649975813",NA
"FI","I3_P","-0.0261437908496732","0.0542540465170402",NA
"FI","I2_A","0.00210222047037183","0.352906640060192",NA
"FI","I3_A","0.00775193798449612","0.352906640060192",NA
"FI","I1","0","0.462906945763132",NA
"FI","I4","0","0.471992995287863",NA
"FI","I5","0","0.473498574198843",NA
"FI","I6","0","0.467485954874578",NA
"FK","I2_P","0.0186915887850467","0.121689549688926",NA
"FK","I3_P","0","0.486113054319451",NA
"FK","I2_A","-0.00564971751412429","0.481485028299196",NA
"FK","I3_A","0","0.481485028299196",NA
"FK","I1","-0.0129032258064516","0.213210301859674",NA
"FK","I4","0","0.471992995287863",NA
"FK","I5","0","0.473498574198843",NA
"FK","I6","-0.00636942675159236","0.467485954874578",NA
"FL","I2_P","-0.0130718954248366","0.244652840758543",NA
"FL","I3_P","-0.0130718954248366","0.235183479998469",NA
"FL","I2_A","-0.00564971751412429","0.481485028299196",NA
"FL","I3_A","0.00985415845486795","0.128329687294627",NA
"FL","I1","0.0168067226890756","0.137041223908032",NA
"FL","I4","0","0.471992995287863",NA
"FL","I5","0.00854700854700855","0.35512393064915",NA
"FL","I6","0.00203393459294546","0.356607875833799",NA
"FM","I2_P","0","0.495770649975813",NA
"FM","I3_P","0","0.486113054319451",NA
"FM","I2_A","0","0.481485028299196",NA
"FM","I3_A","0","0.481485028299196",NA
"FM","I1","0","0.462906945763132",NA
"FM","I4","-0.0125786163522013","0.221717943927167",NA
"FM","I5","0","0.473498574198843",NA
"FM","I6","0","0.467485954874578",NA
"FN","I2_P","-0.0392156862745098","0.0138347628988733","FN"
"FN","I3_P","0","0.486113054319451",NA
"FN","I2_A","0","0.481485028299196",NA
"FN","I3_A","-0.00564971751412429","0.481485028299196",NA
"FN","I1","0","0.462906945763132",NA
"FN","I4","0","0.471992995287863",NA
"FN","I5","0","0.473498574198843",NA
"FN","I6","0","0.467485954874578",NA
"FP","I2_P","0","0.495770649975813",NA
"FP","I3_P","0","0.486113054319451",NA
"FP","I2_A","0","0.481485028299196",NA
"FP","I3_A","0","0.481485028299196",NA
"FP","I1","0","0.462906945763132",NA
"FP","I4","0","0.471992995287863",NA
"FP","I5","0","0.473498574198843",NA
"FP","I6","0","0.467485954874578",NA
"FQ","I2_P","0","0.495770649975813",NA
"FQ","I3_P","0.0181818181818182","0.126136069972525",NA
"FQ","I2_A","0","0.481485028299196",NA
"FQ","I3_A","0","0.481485028299196",NA
"FQ","I1","0","0.462906945763132",NA
"FQ","I4","0","0.471992995287863",NA
"FQ","I5","0.00854700854700855","0.35512393064915",NA
"FQ","I6","0","0.467485954874578",NA
"FR","I2_P","0","0.495770649975813",NA
"FR","I3_P","0","0.486113054319451",NA
"FR","I2_A","0","0.481485028299196",NA
"FR","I3_A","0","0.481485028299196",NA
"FR","I1","0","0.462906945763132",NA
"FR","I4","-0.0125786163522013","0.221717943927167",NA
"FR","I5","0","0.473498574198843",NA
"FR","I6","0","0.467485954874578",NA
"FS","I2_P","0","0.495770649975813",NA
"FS","I3_P","0.0181818181818182","0.126136069972525",NA
"FS","I2_A","0","0.481485028299196",NA
"FS","I3_A","0.00775193798449612","0.352906640060192",NA
"FS","I1","0.0168067226890756","0.137041223908032",NA
"FS","I4","0","0.471992995287863",NA
"FS","I5","0","0.473498574198843",NA
"FS","I6","0","0.467485954874578",NA
"FT","I2_P","0","0.495770649975813",NA
"FT","I3_P","0","0.486113054319451",NA
"FT","I2_A","0","0.481485028299196",NA
"FT","I3_A","0","0.481485028299196",NA
"FT","I1","0","0.462906945763132",NA
"FT","I4","0","0.471992995287863",NA
"FT","I5","0","0.473498574198843",NA
"FT","I6","0","0.467485954874578",NA
"FV","I2_P","-0.0130718954248366","0.244652840758543",NA
"FV","I3_P","0.0181818181818182","0.126136069972525",NA
"FV","I2_A","0","0.481485028299196",NA
"FV","I3_A","-0.00564971751412429","0.481485028299196",NA
"FV","I1","0.0168067226890756","0.137041223908032",NA
"FV","I4","0.0168067226890756","0.132745666556487",NA
"FV","I5","-0.00636942675159236","0.473498574198843",NA
"FV","I6","0","0.467485954874578",NA
"FW","I2_P","0","0.495770649975813",NA
"FW","I3_P","0","0.486113054319451",NA
"FW","I2_A","0","0.481485028299196",NA
"FW","I3_A","0","0.481485028299196",NA
"FW","I1","0","0.462906945763132",NA
"FW","I4","0","0.471992995287863",NA
"FW","I5","0","0.473498574198843",NA
"FW","I6","0","0.467485954874578",NA
"FY","I2_P","0","0.495770649975813",NA
"FY","I3_P","0","0.486113054319451",NA
"FY","I2_A","0","0.481485028299196",NA
"FY","I3_A","0","0.481485028299196",NA
"FY","I1","0","0.462906945763132",NA
"FY","I4","0","0.471992995287863",NA
"FY","I5","0","0.473498574198843",NA
"FY","I6","0","0.467485954874578",NA
"GA","I2_P","0","0.495770649975813",NA
"GA","I3_P","0","0.486113054319451",NA
"GA","I2_A","0","0.481485028299196",NA
"GA","I3_A","0","0.481485028299196",NA
"GA","I1","0","0.462906945763132",NA
"GA","I4","0","0.471992995287863",NA
"GA","I5","0","0.473498574198843",NA
"GA","I6","0","0.467485954874578",NA
"GC","I2_P","0","0.495770649975813",NA
"GC","I3_P","0","0.486113054319451",NA
"GC","I2_A","0","0.481485028299196",NA
"GC","I3_A","0","0.481485028299196",NA
"GC","I1","0","0.462906945763132",NA
"GC","I4","0","0.471992995287863",NA
"GC","I5","0","0.473498574198843",NA
"GC","I6","0","0.467485954874578",NA
"GD","I2_P","0","0.495770649975813",NA
"GD","I3_P","0","0.486113054319451",NA
"GD","I2_A","0","0.481485028299196",NA
"GD","I3_A","0","0.481485028299196",NA
"GD","I1","0","0.462906945763132",NA
"GD","I4","0","0.471992995287863",NA
"GD","I5","0","0.473498574198843",NA
"GD","I6","0","0.467485954874578",NA
"GE","I2_P","0","0.495770649975813",NA
"GE","I3_P","0","0.486113054319451",NA
"GE","I2_A","0.00775193798449612","0.352906640060192",NA
"GE","I3_A","0","0.481485028299196",NA
"GE","I1","0","0.462906945763132",NA
"GE","I4","0","0.471992995287863",NA
"GE","I5","0.00854700854700855","0.35512393064915",NA
"GE","I6","0.00840336134453781","0.356607875833799",NA
"GF","I2_P","0","0.495770649975813",NA
"GF","I3_P","0","0.486113054319451",NA
"GF","I2_A","0","0.481485028299196",NA
"GF","I3_A","0","0.481485028299196",NA
"GF","I1","0","0.462906945763132",NA
"GF","I4","0","0.471992995287863",NA
"GF","I5","-0.00636942675159236","0.473498574198843",NA
"GF","I6","0","0.467485954874578",NA
"GG","I2_P","0","0.495770649975813",NA
"GG","I3_P","0","0.486113054319451",NA
"GG","I2_A","0","0.481485028299196",NA
"GG","I3_A","0","0.481485028299196",NA
"GG","I1","0.00840336134453781","0.357700821726049",NA
"GG","I4","0","0.471992995287863",NA
"GG","I5","0","0.473498574198843",NA
"GG","I6","0","0.467485954874578",NA
"GH","I2_P","0","0.495770649975813",NA
"GH","I3_P","0","0.486113054319451",NA
"GH","I2_A","0","0.481485028299196",NA
"GH","I3_A","0","0.481485028299196",NA
"GH","I1","0","0.462906945763132",NA
"GH","I4","0","0.471992995287863",NA
"GH","I5","0","0.473498574198843",NA
"GH","I6","0","0.467485954874578",NA
"GI","I2_P","0","0.495770649975813",NA
"GI","I3_P","0","0.486113054319451",NA
"GI","I2_A","0","0.481485028299196",NA
"GI","I3_A","0","0.481485028299196",NA
"GI","I1","0.0168067226890756","0.137041223908032",NA
"GI","I4","0","0.471992995287863",NA
"GI","I5","-0.00636942675159236","0.473498574198843",NA
"GI","I6","0","0.467485954874578",NA
"GK","I2_P","0","0.495770649975813",NA
"GK","I3_P","0","0.486113054319451",NA
"GK","I2_A","0","0.481485028299196",NA
"GK","I3_A","0","0.481485028299196",NA
"GK","I1","0","0.462906945763132",NA
"GK","I4","0","0.471992995287863",NA
"GK","I5","0.00854700854700855","0.35512393064915",NA
"GK","I6","0","0.467485954874578",NA
"GL","I2_P","0.0186915887850467","0.121689549688926",NA
"GL","I3_P","0","0.486113054319451",NA
"GL","I2_A","0","0.481485028299196",NA
"GL","I3_A","0","0.481485028299196",NA
"GL","I1","-0.0129032258064516","0.213210301859674",NA
"GL","I4","0","0.471992995287863",NA
"GL","I5","0","0.473498574198843",NA
"GL","I6","0","0.467485954874578",NA
"GM","I2_P","0","0.495770649975813",NA
"GM","I3_P","0","0.486113054319451",NA
"GM","I2_A","0","0.481485028299196",NA
"GM","I3_A","0","0.481485028299196",NA
"GM","I1","0","0.462906945763132",NA
"GM","I4","0","0.471992995287863",NA
"GM","I5","0","0.473498574198843",NA
"GM","I6","0","0.467485954874578",NA
"GN","I2_P","0","0.495770649975813",NA
"GN","I3_P","0","0.486113054319451",NA
"GN","I2_A","0","0.481485028299196",NA
"GN","I3_A","0","0.481485028299196",NA
"GN","I1","0","0.462906945763132",NA
"GN","I4","0","0.471992995287863",NA
"GN","I5","0","0.473498574198843",NA
"GN","I6","0","0.467485954874578",NA
"GP","I2_P","0","0.495770649975813",NA
"GP","I3_P","0","0.486113054319451",NA
"GP","I2_A","0","0.481485028299196",NA
"GP","I3_A","0","0.481485028299196",NA
"GP","I1","0","0.462906945763132",NA
"GP","I4","0","0.471992995287863",NA
"GP","I5","0","0.473498574198843",NA
"GP","I6","0","0.467485954874578",NA
"GQ","I2_P","0","0.495770649975813",NA
"GQ","I3_P","0","0.486113054319451",NA
"GQ","I2_A","0","0.481485028299196",NA
"GQ","I3_A","0","0.481485028299196",NA
"GQ","I1","0","0.462906945763132",NA
"GQ","I4","0","0.471992995287863",NA
"GQ","I5","0","0.473498574198843",NA
"GQ","I6","0","0.467485954874578",NA
"GR","I2_P","0","0.495770649975813",NA
"GR","I3_P","0","0.486113054319451",NA
"GR","I2_A","0","0.481485028299196",NA
"GR","I3_A","0","0.481485028299196",NA
"GR","I1","0","0.462906945763132",NA
"GR","I4","0","0.471992995287863",NA
"GR","I5","0","0.473498574198843",NA
"GR","I6","0","0.467485954874578",NA
"GS","I2_P","0","0.495770649975813",NA
"GS","I3_P","0","0.486113054319451",NA
"GS","I2_A","0","0.481485028299196",NA
"GS","I3_A","0","0.481485028299196",NA
"GS","I1","0","0.462906945763132",NA
"GS","I4","0","0.471992995287863",NA
"GS","I5","0","0.473498574198843",NA
"GS","I6","0","0.467485954874578",NA
"GT","I2_P","0","0.495770649975813",NA
"GT","I3_P","0","0.486113054319451",NA
"GT","I2_A","0","0.481485028299196",NA
"GT","I3_A","0","0.481485028299196",NA
"GT","I1","0","0.462906945763132",NA
"GT","I4","0","0.471992995287863",NA
"GT","I5","0","0.473498574198843",NA
"GT","I6","0","0.467485954874578",NA
"GV","I2_P","0","0.495770649975813",NA
"GV","I3_P","0","0.486113054319451",NA
"GV","I2_A","0","0.481485028299196",NA
"GV","I3_A","0","0.481485028299196",NA
"GV","I1","0","0.462906945763132",NA
"GV","I4","0","0.471992995287863",NA
"GV","I5","0","0.473498574198843",NA
"GV","I6","0","0.467485954874578",NA
"GW","I2_P","0","0.495770649975813",NA
"GW","I3_P","0","0.486113054319451",NA
"GW","I2_A","0","0.481485028299196",NA
"GW","I3_A","0","0.481485028299196",NA
"GW","I1","0","0.462906945763132",NA
"GW","I4","0","0.471992995287863",NA
"GW","I5","0","0.473498574198843",NA
"GW","I6","0","0.467485954874578",NA
"GY","I2_P","0","0.495770649975813",NA
"GY","I3_P","0","0.486113054319451",NA
"GY","I2_A","0","0.481485028299196",NA
"GY","I3_A","0","0.481485028299196",NA
"GY","I1","0","0.462906945763132",NA
"GY","I4","0","0.471992995287863",NA
"GY","I5","0.00854700854700855","0.35512393064915",NA
"GY","I6","0","0.467485954874578",NA
"HA","I2_P","0","0.495770649975813",NA
"HA","I3_P","0","0.486113054319451",NA
"HA","I2_A","0","0.481485028299196",NA
"HA","I3_A","0","0.481485028299196",NA
"HA","I1","0","0.462906945763132",NA
"HA","I4","0","0.471992995287863",NA
"HA","I5","0","0.473498574198843",NA
"HA","I6","0","0.467485954874578",NA
"HC","I2_P","0","0.495770649975813",NA
"HC","I3_P","0","0.486113054319451",NA
"HC","I2_A","0.0155038759689922","0.128329687294627",NA
"HC","I3_A","0","0.481485028299196",NA
"HC","I1","0","0.462906945763132",NA
"HC","I4","0","0.471992995287863",NA
"HC","I5","0","0.473498574198843",NA
"HC","I6","0","0.467485954874578",NA
"HD","I2_P","0","0.495770649975813",NA
"HD","I3_P","0","0.486113054319451",NA
"HD","I2_A","0","0.481485028299196",NA
"HD","I3_A","0","0.481485028299196",NA
"HD","I1","0","0.462906945763132",NA
"HD","I4","0","0.471992995287863",NA
"HD","I5","0","0.473498574198843",NA
"HD","I6","0","0.467485954874578",NA
"HE","I2_P","0","0.495770649975813",NA
"HE","I3_P","0","0.486113054319451",NA
"HE","I2_A","0","0.481485028299196",NA
"HE","I3_A","0","0.481485028299196",NA
"HE","I1","0","0.462906945763132",NA
"HE","I4","0","0.471992995287863",NA
"HE","I5","-0.00636942675159236","0.473498574198843",NA
"HE","I6","0","0.467485954874578",NA
"HF","I2_P","0","0.495770649975813",NA
"HF","I3_P","0","0.486113054319451",NA
"HF","I2_A","0","0.481485028299196",NA
"HF","I3_A","0","0.481485028299196",NA
"HF","I1","0","0.462906945763132",NA
"HF","I4","0","0.471992995287863",NA
"HF","I5","0","0.473498574198843",NA
"HF","I6","0","0.467485954874578",NA
"HG","I2_P","0","0.495770649975813",NA
"HG","I3_P","0","0.486113054319451",NA
"HG","I2_A","0","0.481485028299196",NA
"HG","I3_A","0","0.481485028299196",NA
"HG","I1","0","0.462906945763132",NA
"HG","I4","0","0.471992995287863",NA
"HG","I5","0","0.473498574198843",NA
"HG","I6","0","0.467485954874578",NA
"HH","I2_P","0","0.495770649975813",NA
"HH","I3_P","0","0.486113054319451",NA
"HH","I2_A","0","0.481485028299196",NA
"HH","I3_A","0","0.481485028299196",NA
"HH","I1","0.00840336134453781","0.357700821726049",NA
"HH","I4","0","0.471992995287863",NA
"HH","I5","0","0.473498574198843",NA
"HH","I6","0","0.467485954874578",NA
"HI","I2_P","0","0.495770649975813",NA
"HI","I3_P","0","0.486113054319451",NA
"HI","I2_A","0","0.481485028299196",NA
"HI","I3_A","0","0.481485028299196",NA
"HI","I1","0","0.462906945763132",NA
"HI","I4","0","0.471992995287863",NA
"HI","I5","0","0.473498574198843",NA
"HI","I6","0","0.467485954874578",NA
"HK","I2_P","0","0.495770649975813",NA
"HK","I3_P","-0.0130718954248366","0.235183479998469",NA
"HK","I2_A","0","0.481485028299196",NA
"HK","I3_A","0","0.481485028299196",NA
"HK","I1","0","0.462906945763132",NA
"HK","I4","0.0168067226890756","0.132745666556487",NA
"HK","I5","0","0.473498574198843",NA
"HK","I6","0","0.467485954874578",NA
"HL","I2_P","0","0.495770649975813",NA
"HL","I3_P","0.0363636363636364","0.00525748941237656","HL"
"HL","I2_A","0.00210222047037183","0.352906640060192",NA
"HL","I3_A","-0.00564971751412429","0.481485028299196",NA
"HL","I1","0","0.462906945763132",NA
"HL","I4","0","0.471992995287863",NA
"HL","I5","0.00217758179541619","0.35512393064915",NA
"HL","I6","0.0168067226890756","0.134870927398678",NA
"HM","I2_P","0","0.495770649975813",NA
"HM","I3_P","0","0.486113054319451",NA
"HM","I2_A","0","0.481485028299196",NA
"HM","I3_A","0","0.481485028299196",NA
"HM","I1","0","0.462906945763132",NA
"HM","I4","0.0168067226890756","0.132745666556487",NA
"HM","I5","0","0.473498574198843",NA
"HM","I6","-0.00636942675159236","0.467485954874578",NA
"HN","I2_P","0","0.495770649975813",NA
"HN","I3_P","0","0.486113054319451",NA
"HN","I2_A","0","0.481485028299196",NA
"HN","I3_A","0.00775193798449612","0.352906640060192",NA
"HN","I1","-0.0129032258064516","0.213210301859674",NA
"HN","I4","0","0.471992995287863",NA
"HN","I5","-0.00636942675159236","0.473498574198843",NA
"HN","I6","0","0.467485954874578",NA
"HP","I2_P","0","0.495770649975813",NA
"HP","I3_P","0","0.486113054319451",NA
"HP","I2_A","0","0.481485028299196",NA
"HP","I3_A","0","0.481485028299196",NA
"HP","I1","0","0.462906945763132",NA
"HP","I4","0","0.471992995287863",NA
"HP","I5","0","0.473498574198843",NA
"HP","I6","0","0.467485954874578",NA
"HQ","I2_P","0","0.495770649975813",NA
"HQ","I3_P","0","0.486113054319451",NA
"HQ","I2_A","0","0.481485028299196",NA
"HQ","I3_A","0","0.481485028299196",NA
"HQ","I1","-0.0089997289238276","0.219457135765534",NA
"HQ","I4","0","0.471992995287863",NA
"HQ","I5","0.00854700854700855","0.35512393064915",NA
"HQ","I6","0","0.467485954874578",NA
"HR","I2_P","0","0.495770649975813",NA
"HR","I3_P","0","0.486113054319451",NA
"HR","I2_A","0","0.481485028299196",NA
"HR","I3_A","0","0.481485028299196",NA
"HR","I1","0.0168067226890756","0.137041223908032",NA
"HR","I4","0","0.471992995287863",NA
"HR","I5","0","0.473498574198843",NA
"HR","I6","0","0.467485954874578",NA
"HS","I2_P","0","0.495770649975813",NA
"HS","I3_P","0","0.486113054319451",NA
"HS","I2_A","0","0.481485028299196",NA
"HS","I3_A","0","0.481485028299196",NA
"HS","I1","0","0.462906945763132",NA
"HS","I4","0","0.471992995287863",NA
"HS","I5","0.00854700854700855","0.35512393064915",NA
"HS","I6","0","0.467485954874578",NA
"HT","I2_P","0","0.495770649975813",NA
"HT","I3_P","0","0.486113054319451",NA
"HT","I2_A","0","0.481485028299196",NA
"HT","I3_A","0.00775193798449612","0.352906640060192",NA
"HT","I1","0","0.462906945763132",NA
"HT","I4","0","0.471992995287863",NA
"HT","I5","0","0.473498574198843",NA
"HT","I6","0","0.467485954874578",NA
"HV","I2_P","0","0.495770649975813",NA
"HV","I3_P","0","0.486113054319451",NA
"HV","I2_A","0.00775193798449612","0.352906640060192",NA
"HV","I3_A","-0.00564971751412429","0.481485028299196",NA
"HV","I1","0","0.462906945763132",NA
"HV","I4","0","0.471992995287863",NA
"HV","I5","-0.00636942675159236","0.473498574198843",NA
"HV","I6","0","0.467485954874578",NA
"HW","I2_P","0","0.495770649975813",NA
"HW","I3_P","0","0.486113054319451",NA
"HW","I2_A","0","0.481485028299196",NA
"HW","I3_A","0","0.481485028299196",NA
"HW","I1","0","0.462906945763132",NA
"HW","I4","0","0.471992995287863",NA
"HW","I5","0","0.473498574198843",NA
"HW","I6","0","0.467485954874578",NA
"HY","I2_P","0","0.495770649975813",NA
"HY","I3_P","0","0.486113054319451",NA
"HY","I2_A","0","0.481485028299196",NA
"HY","I3_A","0","0.481485028299196",NA
"HY","I1","0","0.462906945763132",NA
"HY","I4","0","0.471992995287863",NA
"HY","I5","0","0.473498574198843",NA
"HY","I6","0","0.467485954874578",NA
"IA","I2_P","0","0.495770649975813",NA
"IA","I3_P","0","0.486113054319451",NA
"IA","I2_A","-0.0169491525423729","0.110230472188548",NA
"IA","I3_A","-0.0282485875706215","0.0248095159167142","IA"
"IA","I1","0","0.462906945763132",NA
"IA","I4","0","0.471992995287863",NA
"IA","I5","0","0.473498574198843",NA
"IA","I6","0.00840336134453781","0.356607875833799",NA
"IC","I2_P","0","0.495770649975813",NA
"IC","I3_P","0","0.486113054319451",NA
"IC","I2_A","0","0.481485028299196",NA
"IC","I3_A","0","0.481485028299196",NA
"IC","I1","0","0.462906945763132",NA
"IC","I4","0","0.471992995287863",NA
"IC","I5","0","0.473498574198843",NA
"IC","I6","0.0168067226890756","0.134870927398678",NA
"ID","I2_P","0","0.495770649975813",NA
"ID","I3_P","0","0.486113054319451",NA
"ID","I2_A","0","0.481485028299196",NA
"ID","I3_A","0.00775193798449612","0.352906640060192",NA
"ID","I1","0","0.462906945763132",NA
"ID","I4","0","0.471992995287863",NA
"ID","I5","0","0.473498574198843",NA
"ID","I6","0","0.467485954874578",NA
"IE","I2_P","0","0.495770649975813",NA
"IE","I3_P","0","0.486113054319451",NA
"IE","I2_A","0","0.481485028299196",NA
"IE","I3_A","0.00775193798449612","0.352906640060192",NA
"IE","I1","0","0.462906945763132",NA
"IE","I4","0","0.471992995287863",NA
"IE","I5","0","0.473498574198843",NA
"IE","I6","0","0.467485954874578",NA
"IF","I2_P","0","0.495770649975813",NA
"IF","I3_P","0","0.486113054319451",NA
"IF","I2_A","0.00775193798449612","0.352906640060192",NA
"IF","I3_A","0.00210222047037183","0.352906640060192",NA
"IF","I1","0","0.462906945763132",NA
"IF","I4","0","0.471992995287863",NA
"IF","I5","0","0.473498574198843",NA
"IF","I6","0.0188406572820211","0.0337177318496713",NA
"IG","I2_P","0","0.495770649975813",NA
"IG","I3_P","0","0.486113054319451",NA
"IG","I2_A","0","0.481485028299196",NA
"IG","I3_A","0","0.481485028299196",NA
"IG","I1","0","0.462906945763132",NA
"IG","I4","0","0.471992995287863",NA
"IG","I5","0","0.473498574198843",NA
"IG","I6","0","0.467485954874578",NA
"IH","I2_P","0","0.495770649975813",NA
"IH","I3_P","0","0.486113054319451",NA
"IH","I2_A","0","0.481485028299196",NA
"IH","I3_A","0","0.481485028299196",NA
"IH","I1","0","0.462906945763132",NA
"IH","I4","0","0.471992995287863",NA
"IH","I5","0","0.473498574198843",NA
"IH","I6","0","0.467485954874578",NA
"II","I2_P","0.0448964632582005","0.0155962495147436","II"
"II","I3_P","-0.00796197266785502","0.234406024139227",NA
"II","I2_A","0","0.481485028299196",NA
"II","I3_A","0","0.481485028299196",NA
"II","I1","0.0252100840336134","0.0347052450156708","II"
"II","I4","0.0651656889170763","7.62887646316059e-05","II"
"II","I5","0.0170940170940171","0.132033256266995",NA
"II","I6","-0.0130064764759407","0.166411977155669",NA
"IK","I2_P","0.0186915887850467","0.121689549688926",NA
"IK","I3_P","0","0.486113054319451",NA
"IK","I2_A","0","0.481485028299196",NA
"IK","I3_A","0.0232558139534884","0.030867178572758","IK"
"IK","I1","-0.0258064516129032","0.0445435314822503","IK"
"IK","I4","0.0168067226890756","0.132745666556487",NA
"IK","I5","0.0170940170940171","0.132033256266995",NA
"IK","I6","0","0.467485954874578",NA
"IL","I2_P","-0.0335959929142997","0.0551438086474674",NA
"IL","I3_P","0.0880570409982175","8.02902654779623e-05","IL"
"IL","I2_A","0.0470371830245697","0.0209365112297068","IL"
"IL","I3_A","-0.0148469320720011","0.156314599215561",NA
"IL","I1","-0.0129032258064516","0.213210301859674",NA
"IL","I4","-0.0335077427197294","0.0423276333097143","IL"
"IL","I5","0.00435516359083238","0.252092429856639",NA
"IL","I6","0.0104372959374833","0.134870927398678",NA
"IM","I2_P","-0.0130718954248366","0.244652840758543",NA
"IM","I3_P","0.0363636363636364","0.00525748941237656","IM"
"IM","I2_A","0","0.481485028299196",NA
"IM","I3_A","0.00775193798449612","0.352906640060192",NA
"IM","I1","0.0168067226890756","0.137041223908032",NA
"IM","I4","0","0.471992995287863",NA
"IM","I5","0","0.473498574198843",NA
"IM","I6","0.00840336134453781","0.356607875833799",NA
"IN","I2_P","-0.0522875816993464","0.00319442827767621","IN"
"IN","I3_P","0","0.486113054319451",NA
"IN","I2_A","0","0.481485028299196",NA
"IN","I3_A","0.00775193798449612","0.352906640060192",NA
"IN","I1","0.0168067226890756","0.137041223908032",NA
"IN","I4","0","0.471992995287863",NA
"IN","I5","-0.0127388535031847","0.223125575718591",NA
"IN","I6","0","0.467485954874578",NA
"IP","I2_P","0","0.495770649975813",NA
